title,vote_count,vote_average,year,genres,id
The Shamer's Daughter,50.0,5.5,2015,"['Family', 'Fantasy', 'Adventure', 'Action']",305638
It's Gradiva Who Is Calling You,10.0,7.2,2006,"['Horror', 'Drama']",28642
...E fuori nevica!,26.0,5.7,2014,['Comedy'],297745
The Teasers,12.0,5.5,1975,['Comedy'],98025
Successive Slidings of Pleasure,10.0,5.6,1974,"['Thriller', 'Fantasy', 'Horror']",78071
Hate Story 3,12.0,6.5,2015,"['Thriller', 'Drama']",361131
All Stars 2: Old Stars,10.0,6.8,2011,"['Comedy', 'Drama']",76784
Kaili Blues,14.0,7.4,2016,"['Mystery', 'Drama']",362178
Francofonia,19.0,6.8,2015,"['Documentary', 'Drama', 'History']",296449
Stellar,12.0,6.9,1993,[],126208
Father and Daughter,45.0,7.4,2000,"['Animation', 'Drama']",48617
Schwechater,12.0,5.3,1958,[],144886
Mermaid,10.0,6.6,1997,"['Animation', 'Fantasy']",168478
The Ouija Exorcism,15.0,4.6,2015,['Horror'],363844
Remember,173.0,7.4,2015,"['Drama', 'Thriller']",302528
It Was the Son,17.0,6.9,2012,"['Comedy', 'Crime', 'Drama']",121998
The Mermaid,76.0,6.2,2016,"['Comedy', 'Science Fiction', 'Fantasy', 'Romance']",381890
And Then There Were None,91.0,7.9,NaT,"['Crime', 'Mystery', 'Drama']",371758
Stranded,14.0,5.3,2015,['Comedy'],347669
Airplane vs Volcano,17.0,3.5,2014,['Action'],258210
Skyscraper,10.0,4.0,1996,"['Action', 'Adventure']",42911
Merci patron !,31.0,7.5,2016,"['Comedy', 'Documentary']",383809
All Ladies Do It,159.0,3.8,1992,"['Comedy', 'Drama']",37265
P.O. Box Tinto Brass,22.0,5.1,1995,['Comedy'],55580
Black Angel,12.0,5.6,2002,"['Drama', 'Romance', 'Thriller']",30301
The Man from Hong Kong,11.0,7.3,1975,"['Action', 'Crime']",21990
Emelie,194.0,5.4,2016,['Thriller'],329010
Carry On Girls,21.0,6.1,1973,['Comedy'],26329
War,11.0,6.5,2002,"['War', 'Drama']",82737
Belgica,45.0,5.9,2016,['Drama'],330697
Girl Asleep,35.0,6.9,2016,"['Fantasy', 'Comedy', 'Drama']",364540
The Neon Demon,926.0,6.4,2016,"['Thriller', 'Horror']",301365
Sun Choke,10.0,6.5,2015,"['Mystery', 'Drama', 'Thriller']",334026
Evolution,47.0,6.4,2015,"['Mystery', 'Drama', 'Horror']",330770
Sunset Song,37.0,6.5,2015,['Drama'],277713
They Call Me Jeeg Robot,575.0,7.5,2015,"['Action', 'Drama', 'Comedy', 'Thriller', 'Science Fiction']",364433
Sakuran,11.0,6.4,2007,"['History', 'Drama']",20431
Vinnaithaandi Varuvaayaa,19.0,7.7,2010,"['Drama', 'Romance']",37941
Ayan,19.0,6.7,2009,"['Action', 'Romance', 'Comedy']",20049
Long Way Down,21.0,7.4,2010,['Documentary'],62241
Asura,17.0,6.4,2012,"['Animation', 'Drama', 'History', 'Horror']",181656
Hill of Freedom,14.0,7.6,2014,"['Comedy', 'Drama']",284135
Nobody's Daughter Haewon,15.0,7.0,2013,['Drama'],160075
Tokyo Family,18.0,7.6,2013,"['Drama', 'Family']",187662
Hot Bot,38.0,4.2,2016,"['Comedy', 'Science Fiction']",385317
Rushlights,18.0,4.6,2013,"['Crime', 'Drama', 'Romance']",191824
Dudes & Dragons,10.0,4.2,2015,"['Fantasy', 'Action', 'Comedy']",385232
Dream of a Rarebit Fiend,14.0,6.8,1906,"['Fantasy', 'Comedy']",94702
Fraktus,13.0,7.2,2012,"['Comedy', 'Music']",140554
La felicità è un sistema complesso,19.0,5.4,2015,['Comedy'],369245
Elvis & Nixon,146.0,6.0,2016,"['Comedy', 'History']",301348
Dil Dhadakne Do,43.0,6.7,2015,"['Drama', 'Family', 'Romance']",338065
Eye in the Sky,532.0,7.2,2015,"['Drama', 'Thriller', 'War']",333352
Camino,15.0,4.8,2016,"['Thriller', 'Action', 'Adventure']",359025
Road Games,23.0,5.9,2016,['Thriller'],347752
Ava's Possessions,41.0,6.1,2015,"['Mystery', 'Thriller', 'Horror', 'Science Fiction']",323665
Monster High Great Scarrier Reef,11.0,7.2,2016,"['Family', 'Animation']",382581
Bleeding Heart,28.0,4.9,2015,['Drama'],332706
Weaponized,14.0,3.8,2016,"['Thriller', 'Action', 'Science Fiction']",383140
Rogue River,33.0,5.0,2012,"['Horror', 'Thriller']",79550
Two Friends,24.0,6.6,2015,"['Drama', 'Romance', 'Comedy']",336652
"Hello, My Name Is Doris",156.0,6.5,2015,"['Comedy', 'Drama', 'Romance']",320588
The Amityville Asylum,13.0,3.8,2013,['Horror'],216016
Five Shaolin Masters,11.0,7.3,1974,"['Action', 'Drama']",41383
Women in Cages,15.0,5.6,1971,"['Action', 'Crime', 'Drama']",34462
Roar,19.0,5.6,1981,"['Adventure', 'Thriller']",2989
Outing - Engaged by Mistake,18.0,4.9,2013,['Comedy'],181565
Mr. Right,395.0,6.3,2016,"['Action', 'Comedy', 'Romance']",333385
Return to Nuke 'Em High Volume 1,19.0,5.3,2013,"['Comedy', 'Horror', 'Science Fiction']",136585
Coconut Hero,28.0,6.2,2015,"['Comedy', 'Drama']",346494
Estranged,27.0,5.1,2015,"['Horror', 'Thriller']",337085
Backtrack,131.0,5.7,2015,"['Horror', 'Mystery']",332704
The Encounter,11.0,4.2,2015,"['Horror', 'Science Fiction']",336850
Invocation of My Demon Brother,13.0,6.1,1969,['Horror'],42606
Ratter,102.0,5.1,2015,"['Drama', 'Thriller', 'Horror']",320048
Force,11.0,6.2,2011,"['Drama', 'Action', 'Thriller', 'Crime', 'Romance']",75745
DC Showcase: Jonah Hex,23.0,6.5,2010,"['Animation', 'Action', 'Western']",41988
Pee-wee's Big Holiday,69.0,5.8,2016,"['Adventure', 'Comedy', 'Family']",347689
Miracles from Heaven,191.0,6.8,2016,['Drama'],339984
The Confirmation,52.0,6.3,2016,['Comedy'],347881
Prologue,10.0,6.6,2015,"['Action', 'Animation']",359549
The Daughter,25.0,6.4,2015,['Drama'],292010
Sugar Hill,17.0,5.6,1974,"['Crime', 'Action', 'Horror']",54008
Neue Vahr Süd,12.0,6.1,2010,['Comedy'],63065
The Driftless Area,26.0,5.2,2015,"['Romance', 'Drama', 'Comedy', 'Mystery']",291189
Under the Shadow,153.0,6.7,2016,['Horror'],375012
Little Dead Rotting Hood,22.0,3.9,2016,"['Fantasy', 'Horror', 'Romance']",376311
Florence Foster Jenkins,409.0,6.7,2016,"['Comedy', 'Drama']",315664
One Man and his Cow,84.0,7.1,2015,"['Drama', 'Comedy']",377799
Wrecker,24.0,3.9,2015,"['Thriller', 'Action', 'Horror']",365805
Disorder,62.0,5.6,2015,"['Drama', 'Thriller']",329815
My Man is a Loser,21.0,4.4,2014,['Comedy'],272160
The Land of OZ,11.0,5.3,2015,['Comedy'],370902
Evil Feed,10.0,4.4,2013,"['Action', 'Horror']",224951
Bayonetta: Bloody Fate,19.0,5.2,2013,"['Action', 'Animation']",242546
Two-Bit Waltz,11.0,5.4,2014,"['Comedy', 'Drama', 'Family']",228109
My Big Fat Greek Wedding 2,328.0,5.6,2016,"['Romance', 'Comedy', 'Family']",302688
Born to Be Blue,58.0,6.7,2015,"['Drama', 'Music']",327528
Irudhi Suttru,11.0,6.7,2016,"['Action', 'Drama']",357706
Neon Bull,25.0,6.5,2016,['Drama'],314029
The Sect,14.0,6.0,1991,"['Thriller', 'Horror']",38706
Hannibal Buress: Comedy Camisado,15.0,7.1,2016,['Comedy'],378137
Jimmy Carr: Funny Business,24.0,6.9,2016,['Comedy'],387054
I Saw the Light,48.0,5.9,2016,"['Drama', 'Music']",297806
Get a Job,217.0,5.2,2016,['Comedy'],186759
What We Become,35.0,5.7,2015,"['Horror', 'Thriller']",356326
Keanu,434.0,6.0,2016,"['Action', 'Comedy']",342521
The Lure,31.0,6.1,2015,"['Horror', 'Music']",375742
White Girl,109.0,5.5,2016,['Drama'],336011
Yoga Hosers,107.0,4.7,2016,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",290825
Run Boy Run,38.0,7.2,2013,"['Drama', 'War']",239103
War on Everyone,105.0,5.8,2016,['Comedy'],333663
Love & Friendship,171.0,6.4,2016,"['Comedy', 'Drama', 'Romance']",296360
Grand Central,26.0,5.6,2013,"['Drama', 'Romance']",186991
Me Him Her,10.0,4.7,2016,['Comedy'],254952
Last Girl Standing,12.0,5.3,2015,"['Drama', 'Horror']",347848
Giovanni's Island,17.0,7.0,2014,"['History', 'Animation', 'Drama']",239367
The House of Fear,17.0,6.8,1945,"['Horror', 'Thriller', 'Mystery']",33419
Elections Day 2,12.0,7.0,2016,['Comedy'],376716
They're Watching,50.0,5.5,2016,"['Thriller', 'Comedy', 'Horror']",383535
Prague,15.0,6.7,2006,['Drama'],16017
Creature,21.0,4.0,1998,"['Horror', 'Science Fiction', 'Thriller']",50942
Justice League vs. Teen Titans,177.0,6.8,2016,"['Action', 'Animation']",379291
Bill,20.0,7.0,2015,"['Comedy', 'Family']",338913
Who Took Johnny,19.0,6.6,2014,['Documentary'],251220
Ice Age: The Great Egg-Scapade,92.0,5.7,2016,"['Adventure', 'Animation', 'Comedy', 'Family', 'TV Movie']",387893
On Air,27.0,5.6,2012,"['Comedy', 'Drama']",109261
My Worst Nightmare,59.0,5.1,2011,['Comedy'],78476
Sunshine Superman,10.0,7.2,2015,['Documentary'],292081
The Ardor,12.0,4.4,2014,"['Western', 'Drama']",267579
I Spit on Your Grave III: Vengeance is Mine,200.0,5.1,2015,"['Horror', 'Thriller']",357096
Mapplethorpe: Look at the Pictures,11.0,7.7,2016,['Documentary'],373349
Only the Dead See The End of War,14.0,8.0,2015,['Documentary'],344170
Here Come the Co-eds,10.0,5.5,1945,['Comedy'],33482
Zero Days,73.0,7.5,2016,['Documentary'],380808
Everybody Wants Some!!,419.0,6.3,2016,['Comedy'],295699
Strays,10.0,4.8,1997,['Drama'],19083
Carjacked,39.0,5.2,2011,"['Action', 'Thriller']",72912
Sing Street,669.0,8.0,2016,"['Romance', 'Drama', 'Music']",369557
A Millionaire's First Love,25.0,7.2,2006,"['Drama', 'Romance', 'Foreign']",40211
Sight,11.0,6.6,2012,['Science Fiction'],123337
Taking Chances,13.0,4.6,2009,"['Comedy', 'Romance']",25451
The Girl in the Photographs,29.0,4.6,2015,"['Crime', 'Horror', 'Thriller']",354220
The Unfolding,10.0,4.0,2016,"['Mystery', 'Horror', 'Thriller']",347850
Zoom,25.0,5.7,2015,"['Animation', 'Comedy', 'Drama']",351065
He Took His Skin Off for Me,10.0,6.7,2014,"['Horror', 'Drama', 'Romance']",298165
Highway to Hellas,12.0,5.3,2015,['Comedy'],334362
Ave Maria,10.0,5.8,2015,[],348396
Stutterer,13.0,7.7,2015,['Drama'],369373
Hate Story,11.0,6.4,2012,"['Thriller', 'Foreign']",109907
Hate Story 2,12.0,4.5,2014,"['Thriller', 'Drama', 'Romance']",282346
The National Shotgun,14.0,7.2,1978,['Comedy'],116312
Paterson,311.0,7.0,2016,"['Comedy', 'Drama', 'Romance']",370755
The Huntsman: Winter's War,1575.0,6.0,2016,"['Action', 'Adventure', 'Drama']",290595
Neighbors 2: Sorority Rising,1490.0,5.6,2016,['Comedy'],325133
Silent Retreat,11.0,5.9,2013,"['Horror', 'Mystery', 'Thriller']",224944
A Second Chance,16.0,5.3,2013,[],252674
How to Plan an Orgy in a Small Town,31.0,5.0,2015,['Comedy'],356300
Zombie Ass: Toilet of the Dead,16.0,3.8,2011,"['Comedy', 'Horror']",101733
Island of Death,32.0,4.8,1976,"['Horror', 'Thriller']",40043
The Trust,159.0,4.8,2016,"['Crime', 'Thriller']",301608
Dark Horse,23.0,3.7,2015,"['Drama', 'Documentary']",297393
Hush,834.0,6.9,2016,"['Horror', 'Thriller']",376570
Free Angela and All Political Prisoners,12.0,6.6,2012,['Documentary'],121983
Man Vs.,12.0,5.4,2015,"['Thriller', 'Science Fiction', 'Horror']",343112
Things to Come,70.0,6.5,2016,['Drama'],374465
Sugar Daddies,11.0,4.8,2014,"['Drama', 'Thriller']",318553
Dangerous Days: Making Blade Runner,17.0,8.2,2007,['Documentary'],57656
Jimmy Carr: Stand Up,10.0,7.0,2005,['Comedy'],19499
Jimmy Carr: Telling Jokes,10.0,7.7,2009,['Comedy'],24784
The Dead Room,39.0,4.8,2015,"['Horror', 'Thriller']",354924
O Candidato Honesto,37.0,5.7,2014,['Comedy'],254439
Confirmation,56.0,6.9,2016,"['Drama', 'History']",348390
Darkroom,13.0,4.2,2013,['Thriller'],235046
Enchanted Kingdom,13.0,5.1,2014,['Documentary'],301056
Jurassic Attack,14.0,3.1,2012,"['Action', 'Science Fiction']",166660
Poseidon Rex,14.0,3.4,2014,"['Action', 'Science Fiction']",244852
Sherpa,12.0,7.4,2015,"['Adventure', 'Documentary']",341366
Darling,19.0,5.3,2015,"['Horror', 'Thriller']",352372
The Untold Story,20.0,6.7,1993,"['Comedy', 'Crime', 'Drama', 'Horror']",39857
The Good Neighbor,116.0,6.2,2016,"['Drama', 'Thriller', 'Crime']",339994
Riddle,23.0,4.3,2013,"['Mystery', 'Thriller']",170194
Girl on the Edge,16.0,5.4,2015,"['Drama', 'Family']",336121
Land of Mine,283.0,7.8,2015,"['Drama', 'History', 'War']",335578
Too Late,16.0,7.5,2016,['Drama'],342165
City of Gold,13.0,5.7,2016,['Documentary'],317954
The Brittany Murphy Story,10.0,4.4,2014,"['Drama', 'TV Movie']",290188
Uncaged,13.0,3.8,2016,"['Horror', 'Comedy', 'Thriller']",340187
The Birth of Saké,14.0,7.4,2016,['Documentary'],328594
VANish,23.0,4.5,2015,"['Crime', 'Thriller', 'Action', 'Horror']",298032
Observance,12.0,5.4,2016,"['Thriller', 'Horror', 'Mystery']",347097
The Garden of Sinners - Chapter 4: The Hollow Shrine,14.0,7.2,2008,['Animation'],23154
The Garden of Sinners: Future Gospel,12.0,7.2,2013,"['Animation', 'Science Fiction']",212156
The Assailant,11.0,5.4,2009,"['Drama', 'Action', 'Adventure']",23854
Blood Diner,26.0,5.3,1987,"['Horror', 'Comedy']",62132
Turkey Shoot,29.0,5.8,1982,"['Horror', 'Science Fiction']",39899
Fan,73.0,6.2,2016,"['Action', 'Drama', 'Thriller']",377985
Texas - Doc Snyder hält die Welt in Atem,12.0,6.3,1993,"['Comedy', 'Western']",1659
00 Schneider - Jagd auf Nihil Baxter,16.0,6.5,1994,"['Comedy', 'Crime']",1652
Families,26.0,5.0,2015,"['Comedy', 'Drama']",348025
The Man Who Knew Infinity,314.0,7.2,2016,['Drama'],353326
Pretty Ugly People,12.0,4.1,2009,['Comedy'],24450
Despite the Falling Snow,16.0,4.7,2016,"['Drama', 'Mystery', 'Romance', 'Thriller']",366901
Madly Madagascar,39.0,5.9,2013,"['Animation', 'Comedy', 'Family']",161143
Hammy's Boomerang Adventure,13.0,5.9,2006,"['Comedy', 'Family', 'Animation']",85693
First Flight,10.0,5.8,2006,['Animation'],118251
Otto - The Movie,23.0,6.4,1985,['Comedy'],9657
Otto - The New Movie,11.0,4.5,1987,['Comedy'],9252
Otto - The Alien from East Frisia,14.0,5.0,1989,['Comedy'],9379
Stealing Cars,15.0,6.4,2016,['Drama'],345874
The Priest's Children,16.0,6.0,2013,"['Comedy', 'Drama']",165463
BreadCrumbs,13.0,3.0,2011,"['Horror', 'Thriller']",58792
Italian Race,187.0,7.7,2016,['Drama'],375572
White Night,12.0,5.8,2009,"['Foreign', 'Mystery', 'Romance']",51393
Mobile Suit Gundam 00: A Wakening of the Trailblazer,10.0,6.6,2010,"['Action', 'Science Fiction', 'Animation', 'Drama']",37048
Money Monster,1096.0,6.5,2016,['Thriller'],303858
Slugs,31.0,4.9,1988,"['Horror', 'Science Fiction']",28452
Swiss Miss,17.0,6.1,1938,['Comedy'],82394
A Boyfriend for My Wife,18.0,6.2,2008,"['Romance', 'Comedy', 'Drama']",16916
Nine Lives,289.0,5.5,2016,"['Fantasy', 'Comedy', 'Family']",322240
Playback,40.0,3.7,2012,"['Horror', 'Thriller']",84907
KISS Meets the Phantom of the Park,16.0,4.4,1978,"['Music', 'Science Fiction', 'TV Movie']",39704
Don't Think Twice,161.0,6.4,2016,"['Comedy', 'Drama']",356298
Barbershop: The Next Cut,171.0,6.2,2016,['Comedy'],326423
The Preppie Connection,29.0,7.1,2016,"['Drama', 'Crime']",362478
The Choice,527.0,6.7,2016,"['Drama', 'Romance']",330483
Our Kind of Traitor,162.0,6.0,2016,['Thriller'],205588
The Evil,10.0,5.9,1978,"['Thriller', 'Horror']",44698
Suntan,10.0,6.1,2016,"['Comedy', 'Drama']",378483
Finding Dory,4333.0,6.8,2016,"['Adventure', 'Animation', 'Comedy', 'Family']",127380
My Super Psycho Sweet 16,14.0,6.2,2009,['Horror'],35759
My Super Psycho Sweet 16: Part 2,10.0,6.1,2010,[],53999
My Super Psycho Sweet 16: Part 3,11.0,5.5,2012,[],140652
All About E,10.0,4.9,2015,"['Romance', 'Comedy', 'Drama']",320639
The Boss,441.0,5.5,2016,['Comedy'],323676
Perfect Strangers,803.0,7.8,2016,"['Comedy', 'Drama']",381341
Bastille Day,378.0,6.0,2016,['Action'],333669
Goodbye Mr. Loser,22.0,6.8,2015,"['Romance', 'Comedy']",362682
Free State of Jones,439.0,6.6,2016,"['War', 'Action', 'Drama', 'History', 'Thriller']",316152
The Angry Birds Movie,1048.0,5.9,2016,"['Family', 'Animation']",153518
Embers,20.0,5.6,2015,"['Drama', 'Science Fiction']",358644
Cherry Tree,11.0,3.8,2015,['Horror'],344593
The Cutting Edge 3: Chasing the Dream,33.0,5.6,2008,"['Comedy', 'Drama', 'Romance']",15088
Tickled,94.0,7.3,2016,['Documentary'],373072
It's Such a Beautiful Day,15.0,8.6,2011,"['Drama', 'Comedy', 'Animation']",86517
The Cutting Edge: Fire & Ice,27.0,5.4,2010,"['Drama', 'Romance']",40080
Witchery,19.0,5.4,1988,['Horror'],4457
Ordinary World,30.0,6.3,2016,"['Comedy', 'Drama']",390777
Paradox,34.0,5.0,2016,"['Action', 'Science Fiction']",376292
Love Is in the Air,143.0,5.9,2013,"['Comedy', 'Romance']",168055
Single By Contract,52.0,6.9,2010,"['Romance', 'Comedy']",60809
I Am Wrath,180.0,4.5,2016,"['Action', 'Crime', 'Drama', 'Thriller']",332411
Brand: A Second Coming,10.0,6.0,2015,['Documentary'],320586
Precious Cargo,95.0,5.1,2016,"['Action', 'Crime', 'Thriller']",384737
It's in the Blood,10.0,4.4,2012,"['Horror', 'Thriller', 'Drama']",131673
11.22.63,213.0,8.0,2016,"['Drama', 'History', 'Thriller']",347938
Neuilly Yo Mama!,198.0,6.0,2009,['Comedy'],26691
Billa,16.0,6.5,2007,"['Action', 'Romance', 'Thriller']",23767
Yennai Arindhaal,14.0,6.6,2015,"['Romance', 'Thriller', 'Drama', 'Action']",300983
Mankatha,14.0,5.6,2011,"['Action', 'Thriller']",76788
Vedhalam,10.0,5.9,2015,"['Action', 'Family']",362150
Thani Oruvan,21.0,7.8,2015,"['Romance', 'Thriller', 'Action']",280165
Naanum Rowdydhaan,11.0,6.5,2015,"['Action', 'Comedy', 'Drama', 'Romance']",320910
At the End of the Tunnel,68.0,6.7,2016,"['Crime', 'Thriller']",394374
Penumbra,11.0,6.5,2012,"['Horror', 'Thriller']",82999
Thoonga Vanam,10.0,6.8,2015,"['Action', 'Crime', 'Thriller']",363178
Veeram,11.0,5.8,2014,"['Action', 'Comedy', 'Romance']",247504
A Man Who Was Superman,15.0,7.3,2008,"['Comedy', 'Drama']",35010
Desert Dancer,18.0,6.5,2014,['Drama'],266102
Mother's Day,391.0,5.8,2016,['Comedy'],353069
Mothers and Daughters,34.0,5.1,2016,['Drama'],109453
Manhattan Night,115.0,6.1,2016,"['Drama', 'Mystery', 'Thriller']",311667
Die Wolke,25.0,6.1,2006,"['Science Fiction', 'Thriller']",7456
Chronicles of the Ghostly Tribe,14.0,5.2,2015,"['Adventure', 'Action', 'Thriller']",364324
Alley Cats Strike,10.0,5.0,2000,"['Family', 'Drama', 'Comedy']",72753
Snowden,1285.0,7.0,2016,"['Drama', 'Thriller']",302401
Armitage: Dual Matrix,14.0,6.4,2002,"['Thriller', 'Action', 'Animation', 'Science Fiction', 'Adventure']",21769
Samurai X : Reflection,13.0,6.4,2001,"['Animation', 'Drama', 'Action']",31502
Special Correspondents,159.0,5.6,2016,['Comedy'],355008
Sacrifice,59.0,4.9,2016,['Thriller'],394661
Being Charlie,50.0,6.4,2015,"['Drama', 'Romance']",358895
Team Foxcatcher,36.0,7.3,2016,['Documentary'],390520
Patton Oswalt: Talking for Clapping,15.0,6.9,2016,['Comedy'],392891
Ogni maledetto Natale,57.0,5.3,2014,['Comedy'],306523
Santa Claus,47.0,6.6,2014,['Comedy'],305455
Ratchet & Clank,188.0,5.4,2016,"['Action', 'Adventure', 'Animation', 'Family']",234004
Holidays,120.0,4.8,2016,"['Comedy', 'Horror']",323262
Eden and After,15.0,6.1,1970,"['Mystery', 'Drama']",104239
Lust for a Vampire,11.0,6.2,1971,['Horror'],31472
Old Shatterhand,17.0,5.8,1964,"['Adventure', 'Western']",9547
Term Life,81.0,5.7,2016,"['Thriller', 'Drama', 'Crime']",257440
Synchronicity,114.0,5.7,2015,"['Thriller', 'Mystery', 'Science Fiction']",347945
Lucky Luke,146.0,4.7,2009,"['Comedy', 'Western', 'Adventure']",35026
Tintin and the Lake of Sharks,16.0,6.0,1972,"['Adventure', 'Mystery', 'Family', 'Animation']",241004
Tintin and the Mystery of the Golden Fleece,15.0,6.1,1961,"['Adventure', 'Drama']",46521
Jane Wants a Boyfriend,14.0,6.8,2015,"['Romance', 'Drama']",355890
Dead Shadows,10.0,3.9,2012,"['Horror', 'Science Fiction', 'Thriller']",176915
Gintama: The Final Chapter - Be Forever Yorozuya,13.0,7.7,2013,"['Animation', 'Comedy', 'History', 'Action']",245917
Rio 2096: A Story of Love and Fury,17.0,6.6,2013,"['Animation', 'Drama', 'History', 'Romance']",173443
One Way or Another,10.0,7.0,1976,['Drama'],47096
Destino,37.0,7.0,2003,['Animation'],35114
Curry and Pepper,14.0,6.1,1990,"['Foreign', 'Comedy', 'Action']",148380
Magnetic Rose,11.0,7.9,1995,"['Animation', 'Science Fiction']",30
Residue,26.0,4.9,2015,"['Science Fiction', 'Mystery', 'Horror', 'Thriller']",331501
Dangerous Liaisons,10.0,6.0,1959,"['Drama', 'Romance']",43102
Little Forest: Winter/Spring,15.0,8.4,2015,['Drama'],336026
"Musée haut, musée bas",11.0,3.7,2008,['Comedy'],18906
Shaka Zulu,10.0,5.0,1986,"['Drama', 'History', 'War']",75926
Carry On Cleo,30.0,6.6,1964,['Comedy'],5066
The Loner,10.0,5.7,1987,"['Action', 'Crime', 'Drama']",72655
Ali Baba and the Forty Thieves,15.0,7.4,1954,"['Adventure', 'Comedy']",66540
The Nice Guys,2382.0,7.0,2016,"['Action', 'Comedy', 'Crime', 'Thriller']",290250
Elena,10.0,7.6,2013,['Documentary'],160859
Kindergarten Cop 2,63.0,4.6,2016,"['Action', 'Comedy']",383121
Real Playing Game,12.0,4.2,2013,"['Science Fiction', 'Action', 'Adventure']",202214
A Hologram for the King,347.0,5.8,2016,"['Comedy', 'Drama']",270010
My Big Night,49.0,5.2,2015,['Comedy'],335053
Billa II,10.0,6.0,2012,['Action'],116185
Ghajini,13.0,6.6,2005,"['Action', 'Drama', 'Mystery', 'Thriller']",69636
Singam,19.0,6.9,2010,"['Action', 'Comedy', 'Crime']",62756
7Aum Arivu,10.0,6.6,2011,"['Action', 'Science Fiction', 'Thriller']",86718
Sillunu Oru Kaadhal,10.0,6.3,2006,"['Family', 'Romance']",69635
Anniyan,15.0,6.9,2005,"['Action', 'Drama', 'Thriller']",19978
Sky Of Love,30.0,7.1,2007,"['Romance', 'Drama']",40713
Sorry if I Want to Marry You,99.0,5.2,2010,"['Comedy', 'Romance']",41413
Chris Rock: Kill the Messenger,27.0,7.9,2008,['Comedy'],14244
Daniel Tosh: Completely Serious,16.0,6.5,2007,['Comedy'],108176
Daniel Tosh: Happy Thoughts,12.0,6.8,2011,['Comedy'],58494
The Confession,17.0,6.7,2011,"['Crime', 'Drama']",97481
